time_s,u_i_V,u_L_V
0.0,0.0,0.0
1.041666666666667e-06,0.002776800051376153,3.400131464845068e-05
1.1007483944082e-06,0.002934295650275272,3.603887272151693e-05
1.218911849891266e-06,0.003249286736942525,4.033145134565772e-05
1.4552387608574e-06,0.003879268411059697,5.021363725998291e-05
1.927892582789666e-06,0.005139229324878048,7.508956519500748e-05
2.873200226654198e-06,0.007659137914487048,0.0001446910639040177
4.636891845180051e-06,0.0123605432169148,0.0003414700632748651
7.061541737247859e-06,0.01882360612050087,0.0007427972016795292
1.099000260234332e-05,0.02929428169964949,0.001672284844100052
1.688430801635984e-05,0.04500140446965482,0.003595421270084224
2.666904516374224e-05,0.07106252860476395,0.007794798902337724
4.285912035705627e-05,0.1141265945168954,0.01638633428778468
7.265431495358062e-05,0.1930719247482729,0.0343502901630452
0.0001322447041466293,0.3488890528350006,0.0712834776964232
0.000236411370813296,0.609556973538168,0.1312768194411192
0.0003405780374799627,0.8467999615917526,0.1829689481954858
0.0004447447041466294,1.051500902012256,0.2245862343360274
0.000548911370813296,1.215793252456927,0.2546649084711424
0.0006530780374799627,1.33336335003439,0.2722072277167169
0.0007572447041466294,1.399693041828813,0.2766759529782958
0.000861411370813296,1.412233314982656,0.2680350928116204
0.0009655780374799627,1.370502253831282,0.246742885890662
0.001069744704146629,1.276103559651691,0.2137384469708572
0.001173911370813296,1.132664921321806,0.1704042733311069
0.001278078037479963,0.9456986052713311,0.1185142062080937
0.001382244704146629,0.7223896221741657,0.0601652192398069
0.001486411370813296,0.4713196110176153,-0.002302728843817164
0.001590578037479963,0.2021370515287403,-0.06639641532555703
0.001694744704146629,-0.07481352149061914,-0.1295648797706627
0.001798911370813296,-0.3488890528350009,-0.1892972261354626
0.001903078037479963,-0.609556973538168,-0.2432188781779303
0.00200724470414663,-0.8467999615917527,-0.2891826166999832
0.002111411370813296,-1.051500902012256,-0.3253508869483744
0.002215578037479962,-1.215793252456927,-0.3502662181598895
0.002319744704146629,-1.33336335003439,-0.3629070460336714
0.002423911370813295,-1.399693041828812,-0.3627267934933385
0.002528078037479962,-1.412233314982656,-0.3496747069027973
0.002632244704146628,-1.370502253831283,-0.3241976467645872
0.002736411370813295,-1.276103559651692,-0.2872227635451498
0.002840578037479961,-1.132664921321809,-0.2401217240089936
0.002944744704146628,-0.9456986052713343,-0.1846578624060599
0.003048911370813294,-0.7223896221741707,-0.122918287093278
0.003153078037479961,-0.4713196110176214,-0.05723355133243729
0.003257244704146627,-0.2021370515287466,0.009912025067812691
0.003361411370813294,0.07481352149061206,0.07597593730029573
0.00346557803747996,0.348889052834994,0.1384553074584478
0.003569744704146627,0.6095569735381621,0.1949831682204385
0.003673911370813293,0.8467999615917455,0.2434195184657669
0.003778078037479959,1.051500902012249,0.281933651869519
0.003882244704146626,1.215793252456922,0.3090745948805889
0.003986411370813293,1.333363350034387,0.323826947427176
0.004090578037479959,1.399693041828812,0.3256499806458236
0.004194744704146626,1.412233314982656,0.3144984893419977
0.004298911370813292,1.370502253831285,0.2908245980347856
0.004403078037479959,1.276103559651696,0.2555604513710877
0.004507244704146625,1.132664921321813,0.2100824542878451
0.004611411370813292,0.9456986052713402,0.156158436324425
0.004715578037479958,0.7223896221741773,0.09587977069381212
0.004819744704146625,0.4713196110176286,0.03158105689308455
0.004923911370813291,0.202137051528753,-0.03424954644802203
0.005028078037479958,-0.07481352149060563,-0.09906589248311261
0.005132244704146624,-0.3488890528349866,-0.1603616479610611
0.005236411370813291,-0.609556973538154,-0.215766567339964
0.005340578037479957,-0.8467999615917414,-0.2631375393241557
0.005444744704146623,-1.051500902012244,-0.3006409068443122
0.00554891137081329,-1.215793252456918,-0.3268228968630891
0.005653078037479956,-1.333363350034385,-0.3406654533269706
0.005757244704146623,-1.39969304182881,-0.3416253275391199
0.005861411370813289,-1.412233314982656,-0.3296549236408566
0.005965578037479956,-1.370502253831287,-0.3052040980350001
0.006069744704146622,-1.276103559651699,-0.2692028435181484
0.006173911370813289,-1.132664921321818,-0.2230255234829759
0.006278078037479955,-0.9456986052713459,-0.1684380305762348
0.006382244704146622,-0.7223896221741841,-0.1075299004053796
0.006486411370813288,-0.4713196110176359,-0.04263398905949813
0.006590578037479955,-0.2021370515287607,0.02376319887078931
0.006694744704146621,0.07481352149059793,0.08911708579047037
0.006798911370813288,0.3488890528349766,0.1509228272583735
0.006903078037479954,0.6095569735381448,0.2068115902246302
0.00700724470414662,0.8467999615917331,0.2546416034798286
0.007111411370813287,1.051500902012239,0.2925804813467064
0.007215578037479953,1.215793252456914,0.319175657007123
0.00731974470414662,1.333363350034382,0.3334102187947444
0.007423911370813286,1.399693041828809,0.3347420037374568
0.007528078037479953,1.412233314982657,0.3231244460459384
0.007632244704146619,1.370502253831289,0.2990083793899789
0.007736411370813286,1.276103559651703,0.263324723737419
0.007840578037479952,1.132664921321824,0.2174487221244525
0.00794474470414662,0.9456986052713497,0.1631471017499141
0.008048911370813287,0.7223896221741885,0.1025101899933477
0.008153078037479954,0.4713196110176361,0.03787159412889672
0.008257244704146622,0.2021370515287609,-0.02828146857428972
0.008361411370813289,-0.07481352149059775,-0.09340374437528902
0.008465578037479956,-0.3488890528349838,-0.1549897473469583
0.008569744704146624,-0.6095569735381537,-0.2106700358366769
0.008673911370813291,-0.8467999615917432,-0.2583022612298792
0.008778078037479958,-1.051500902012247,-0.2960534900425307
0.008882244704146626,-1.215793252456923,-0.3224706357308539
0.008986411370813293,-1.333363350034387,-0.3365362935445391
0.00909057803747996,-1.399693041828812,-0.3377078327034893
0.009194744704146628,-1.412233314982656,-0.3259382435907169
0.009298911370813295,-1.370502253831283,-0.3016779387993939
0.009403078037479962,-1.276103559651693,-0.2658574388055757
0.00950724470414663,-1.132664921321806,-0.2198516076320182
0.009611411370813297,-0.9456986052713312,-0.165426812892734
0.009715578037479964,-0.7223896221741627,-0.104673040815137
0.009819744704146632,-0.4713196110176078,-0.03992357500903655
0.009923911370813299,-0.2021370515287337,0.02633467432937716
0.01002807803747997,0.0748135214906302,0.09155674479127546
0.01013224470414663,0.3488890528350104,0.1532374268476226
0.0102364113708133,0.6095569735381807,0.2090075410754587
0.01034057803747997,0.8467999615917632,0.2567249876477215
0.01044474470414664,1.051500902012264,0.2945570691147736
0.0105489113708133,1.215793252456935,0.321050922867872
