time_s,u_i_V,u_L_V
0.0,0.0,0.0
1.041666666666667e-06,0.002776800051376153,6.634303284820485e-05
1.101108744754676e-06,0.002935256244850304,7.034392416901695e-05
1.219992900930695e-06,0.003252168519259634,7.877390944632298e-05
1.457761213282733e-06,0.003885992562222131,9.818014186657816e-05
1.93329783798681e-06,0.00515363817912087,0.000146952138513481
2.884371087394962e-06,0.007688915972010183,0.000282600065740844
4.67088426000206e-06,0.01245115432220042,0.0006637048438890878
7.150983371058175e-06,0.01906201195577496,0.001433455480558915
1.122988823506719e-05,0.02993361174790394,0.003190198740527449
1.750845454825668e-05,0.04666433636058998,0.006764433292976282
2.837180799260416e-05,0.07559552622867784,0.0144238680825245
4.76691227523833e-05,0.1269020751694036,0.02996531699541578
8.626375227194158e-05,0.2289438576852948,0.06223451661821955
0.0001634530113110581,0.428860605358366,0.1236896930981373
0.0002676196779777248,0.6835277103516586,0.1971956164414365
0.0003717863446443915,0.9119272287628929,0.2578162347922611
0.0004759530113110582,1.105281895187451,0.303472888937187
0.0005801196779777249,1.256161198229183,0.3328175002924783
0.0006842863446443916,1.358766930886284,0.3449990839725508
0.0007884530113110583,1.409156012394699,0.339868095947562
0.0008926196779777249,1.405392018610581,0.3178828144201062
0.0009967863446443915,1.347619597704183,0.2801528363421067
0.001100953011311058,1.23805891141179,0.2283622779786605
0.001205119677977725,1.080920315465279,0.164727223957915
0.001309286344644392,0.8822425579825335,0.09189921662120473
0.001413453011311058,0.6496607137638463,0.01287175566133873
0.001517619677977725,0.3921127726491396,-0.06913815972175272
0.001621786344644392,0.1194961575809033,-0.1508101793004311
0.001725953011311058,-0.1577126278089504,-0.2288489091352804
0.001830119677977725,-0.4288606053583668,-0.3001088696886052
0.001934286344644392,-0.6835277103516588,-0.3617151949603655
0.002038453011311058,-0.9119272287628933,-0.4111731214053757
0.002142619677977725,-1.105281895187451,-0.4464634245171974
0.002246786344644391,-1.256161198229183,-0.4661193211218796
0.002350953011311058,-1.358766930886284,-0.4692823600858298
0.002455119677977724,-1.409156012394698,-0.4557348658872662
0.002559286344644391,-1.405392018610581,-0.4259078547164272
0.002663453011311057,-1.347619597704184,-0.3808640164336476
0.002767619677977724,-1.238058911411792,-0.3222564735679327
0.00287178634464439,-1.080920315465281,-0.2522648650256138
0.002975953011311057,-0.8822425579825371,-0.1735112297468645
0.003080119677977723,-0.6496607137638509,-0.08895890873979585
0.00318428634464439,-0.3921127726491458,-0.001798356320535187
0.003288453011311056,-0.1194961575809104,0.08467575709792886
0.003392619677977723,0.1577126278089434,0.1671914266451612
0.003496786344644389,0.42886060535836,0.2426253059217399
0.003600953011311055,0.6835277103516509,0.3081229697106789
0.003705119677977722,0.9119272287628866,0.361208826531326
0.003809286344644388,1.105281895187446,0.3998814579143157
0.003913453011311055,1.256161198229179,0.4226907217524569
0.004017619677977722,1.358766930886282,0.4287936575109307
0.004121786344644388,1.409156012394698,0.4179870458275494
0.004225953011311055,1.405392018610582,0.3907153720281187
0.004330119677977721,1.347619597704186,0.348053888303283
0.004434286344644388,1.238058911411796,0.2916674261494435
0.004538453011311054,1.080920315465285,0.2237465425543022
0.004642619677977721,0.882242557982544,0.1469234544015278
0.004746786344644387,0.6496607137638566,0.06417099226269067
0.004850953011311054,0.392112772649152,-0.0213115427432935
0.00495511967797772,0.1194961575809168,-0.106221232068472
0.005059286344644386,-0.1577126278089357,-0.1872783811929544
0.005163453011311053,-0.4288606053583515,-0.2613524745425105
0.005267619677977719,-0.6835277103516464,-0.3255824030875167
0.005371786344644386,-0.9119272287628797,-0.3774863439685234
0.005475953011311052,-1.105281895187441,-0.4150570691862394
0.005580119677977719,-1.256161198229176,-0.4368390203701563
0.005684286344644385,-1.358766930886279,-0.4419841873815206
0.005788453011311052,-1.409156012394697,-0.4302846430837377
0.005892619677977718,-1.405392018610583,-0.4021804837228375
0.005996786344644385,-1.347619597704188,-0.3587428695271822
0.006100953011311051,-1.238058911411799,-0.3016328170368747
0.006205119677977718,-1.080920315465292,-0.2330373265362834
0.006309286344644384,-0.8822425579825501,-0.1555852989769418
0.006413453011311051,-0.6496607137638657,-0.07224647347008259
0.006517619677977717,-0.3921127726491593,0.01378273104928545
0.006621786344644384,-0.119496157580927,0.09920208310780268
0.00672595301131105,0.1577126278089305,0.1807343933586834
0.006830119677977716,0.4288606053583417,0.2552514818131906
0.006934286344644383,0.6835277103516375,0.3198944169197709
