time_s,u_i_V,u_after_R_V
0.0001677652643513646,-1.270598905977458,-0.2576386907771056
0.0001708902643513646,-1.367325963793482,-0.1966326456631589
0.0001740152643513647,-1.411507451626156,-0.1280701182492345
0.0001771402643513647,-1.401445499675336,-0.05458592801354234
0.0001802652643513647,-1.337526783111682,0.02099596882356813
0.0001833902643513647,-1.222207662366709,0.0957710023534637
0.0001865152643513647,-1.059919786578936,0.1668656099719135
0.0001896402643513647,-0.8568997878027996,0.2315476657784533
0.0001927652643513647,-0.6209496107363374,0.2873314746425566
0.0001958902643513647,-0.3611366883618308,0.3320732960734935
0.0001990152643513647,-0.08744548558136966,0.3640537269651736
0.0002021402643513647,0.1896061981699952,0.3820437772932684
0.0002052652643513647,0.4593714220580631,0.3853520995125964
0.0002083902643513647,0.7114832598149012,0.3738515566556039
0.0002115152643513648,0.9362531949014639,0.347984108134707
0.0002146402643513648,1.125043444764805,0.3087438254899293
0.0002177652643513648,1.270598905977464,0.2576386907771024
0.0002208902643513648,1.367325963793484,0.1966326456631562
0.0002240152643513648,1.411507451626157,0.1280701182492328
0.0002271402643513648,1.401445499675334,0.05458592801354079
0.0002302652643513648,1.33752678311168,-0.02099596882356924
0.0002333902643513648,1.222207662366703,-0.09577100235346703
0.0002365152643513648,1.059919786578927,-0.166865609971917
0.0002396402643513648,0.8568997878027897,-0.2315476657784563
0.0002427652643513648,0.6209496107363262,-0.2873314746425593
0.0002458902643513648,0.3611366883618213,-0.3320732960734936
0.0002490152643513648,0.08744548558136232,-0.364053726965172
0.0002521402643513648,-0.1896061981699975,-0.3820437772932642
0.0002552652643513648,-0.4593714220580677,-0.3853520995125962
0.0002583902643513647,-0.7114832598149011,-0.3738515566556001
0.0002615152643513647,-0.9362531949014617,-0.3479841081347037
0.0002646402643513647,-1.1250434447648,-0.308743825489926
0.0002677652643513647,-1.27059890597746,-0.257638690777102
0.0002708902643513647,-1.367325963793481,-0.1966326456631555
0.0002740152643513646,-1.411507451626156,-0.1280701182492345
0.0002771402643513646,-1.401445499675336,-0.05458592801354345
0.0002802652643513646,-1.337526783111685,0.02099596882356525
0.0002833902643513646,-1.222207662366713,0.0957710023534617
0.0002865152643513646,-1.059919786578942,0.166865609971911
0.0002896402643513646,-0.856899787802808,0.2315476657784519
0.0002927652643513645,-0.6209496107363535,0.2873314746425505
0.0002958902643513645,-0.3611366883618506,0.3320732960734882
0.0002990152643513645,-0.08744548558138507,0.3640537269651742
0.0003021402643513645,0.18960619816997,0.3820437772932617
0.0003052652643513645,0.459371422058039,0.3853520995125941
0.0003083902643513644,0.7114832598148793,0.3738515566556044
0.0003115152643513644,0.9362531949014428,0.3479841081347079
0.0003146402643513644,1.125043444764782,0.3087438254899286
0.0003177652643513644,1.270598905977447,0.2576386907771064
0.0003208902643513644,1.367325963793476,0.196632645663164
0.0003240152643513643,1.411507451626154,0.1280701182492414
0.0003271402643513643,1.40144549967534,0.05458592801355144
0.0003302652643513643,1.337526783111693,-0.02099596882355881
0.0003333902643513643,1.222207662366726,-0.09577100235345526
0.0003365152643513643,1.059919786578963,-0.1668656099719017
0.0003396402643513643,0.8568997878028319,-0.2315476657784437
0.0003427652643513642,0.6209496107363717,-0.28733147464255
0.0003458902643513642,0.3611366883618751,-0.332073296073483
0.0003490152643513642,0.08744548558141532,-0.3640537269651669
0.0003521402643513642,-0.1896061981699449,-0.3820437772932619
0.0003552652643513642,-0.4593714220580151,-0.385352099512595
0.0003583902643513641,-0.711483259814853,-0.373851556655603
0.0003615152643513641,-0.93625319490142,-0.3479841081347099
0.0003646402643513641,-1.125043444764769,-0.3087438254899372
0.0003677652643513641,-1.270598905977436,-0.2576386907771122
0.0003708902643513641,-1.367325963793468,-0.1966326456631695
0.000374015264351364,-1.411507451626153,-0.1280701182492481
0.000377140264351364,-1.401445499675343,-0.05458592801355722
0.000380265264351364,-1.337526783111703,0.0209959688235517
0.000383390264351364,-1.222207662366741,0.09577100235344771
0.000386515264351364,-1.05991978657898,0.1668656099718968
0.0003896402643513639,-0.8568997878028523,0.2315476657784395
0.0003927652643513639,-0.6209496107363989,0.2873314746425435
0.0003958902643513639,-0.3611366883619044,0.3320732960734785
0.0003990152643513639,-0.08744548558144057,0.3640537269651685
0.0004021402643513639,0.1896061981699198,0.3820437772932629
0.0004052652643513639,0.4593714220579911,0.3853520995125962
0.0004083902643513638,0.7114832598148312,0.3738515566556052
0.0004115152643513638,0.9362531949014011,0.3479841081347129
0.0004146402643513638,1.125043444764751,0.308743825489939
0.0004177652643513638,1.270598905977425,0.257638690777118
0.0004208902643513638,1.367325963793461,0.1966326456631742
0.0004240152643513637,1.411507451626151,0.128070118249255
0.0004271402643513637,1.401445499675347,0.05458592801356588
0.0004302652643513637,1.337526783111711,-0.02099596882354438
0.0004333902643513637,1.222207662366751,-0.09577100235344238
0.0004365152643513637,1.059919786578999,-0.1668656099718877
0.0004396402643513636,0.8568997878028762,-0.231547665778432
0.0004427652643513636,0.6209496107364215,-0.2873314746425408
0.0004458902643513636,0.361136688361924,-0.3320732960734796
0.0004490152643513636,0.08744548558146581,-0.3640537269651649
0.0004521402643513636,-0.1896061981698898,-0.3820437772932578
0.0004552652643513636,-0.4593714220579625,-0.3853520995125951
0.0004583902643513635,-0.7114832598148094,-0.3738515566556098
0.0004615152643513635,-0.9362531949013821,-0.3479841081347173
0.0004646402643513635,-1.125043444764733,-0.3087438254899416
0.0004677652643513635,-1.270598905977411,-0.2576386907771235
0.0004708902643513635,-1.367325963793454,-0.1966326456631817
0.0004740152643513634,-1.411507451626149,-0.1280701182492614
0.0004771402643513634,-1.401445499675351,-0.05458592801357254
0.0004802652643513634,-1.337526783111721,0.02099596882353616
0.0004833902643513634,-1.222207662366769,0.09577100235343239
0.0004865152643513634,-1.059919786579016,0.1668656099718828
0.0004896402643513633,-0.8568997878028924,0.2315476657784296
0.0004927652643513633,-0.6209496107364443,0.2873314746425343
0.0004958902643513633,-0.3611366883619581,0.3320732960734671
0.0004990152643513633,-0.08744548558149608,0.3640537269651612
0.0005021402643513633,0.1896061981698647,0.3820437772932594
0.0005052652643513632,0.4593714220579386,0.3853520995125966
0.0005083902643513632,0.7114832598147874,0.3738515566556119
0.0005115152643513632,0.9362531949013594,0.3479841081347179
0.0005146402643513632,1.125043444764718,0.3087438254899475
0.0005177652643513632,1.2705989059774,0.2576386907771291
0.0005208902643513632,1.367325963793448,0.1966326456631886
0.0005240152643513631,1.411507451626148,0.1280701182492689
0.0005271402643513631,1.401445499675354,0.05458592801357987
0.0005302652643513631,1.337526783111727,-0.02099596882353016
0.0005333902643513631,1.222207662366779,-0.09577100235342684
0.0005365152643513631,1.05991978657903,-0.1668656099718793
0.000539640264351363,0.8568997878029205,-0.231547665778417
0.000542765264351363,0.620949610736476,-0.2873314746425252
0.000545890264351363,0.3611366883619826,-0.3320732960734687
0.000549015264351363,0.08744548558152633,-0.364053726965158
0.000552140264351363,-0.1896061981698446,-0.3820437772932656
0.000555265264351363,-0.4593714220579099,-0.3853520995125933
0.0005583902643513629,-0.7114832598147613,-0.3738515566556122
0.0005615152643513629,-0.9362531949013404,-0.3479841081347234
0.0005646402643513629,-1.125043444764702,-0.3087438254899528
0.0005677652643513629,-1.270598905977385,-0.2576386907771313
0.0005708902643513629,-1.367325963793441,-0.1966326456631959
0.0005740152643513628,-1.411507451626146,-0.1280701182492767
0.0005771402643513628,-1.401445499675357,-0.05458592801358764
0.0005802652643513628,-1.337526783111736,0.02099596882352239
0.0005833902643513628,-1.222207662366797,0.09577100235341596
0.0005865152643513628,-1.059919786579053,0.1668656099718693
0.0005896402643513627,-0.8568997878029406,0.2315476657784156
0.0005927652643513627,-0.6209496107364988,0.2873314746425228
0.0005958902643513627,-0.3611366883619973,0.332073296073473
0.0005990152643513627,-0.08744548558155157,0.3640537269651524
0.0006021402643513627,0.1896061981698096,0.3820437772932559
0.0006052652643513626,0.4593714220578859,0.3853520995125967
0.0006083902643513626,0.7114832598147394,0.3738515566556155
0.0006115152643513626,0.9362531949013141,0.3479841081347216
0.0006146402643513626,1.125043444764687,0.3087438254899599
0.0006177652643513626,1.270598905977378,0.2576386907771417
0.0006208902643513626,1.367325963793435,0.196632645663201
0.0006240152643513625,1.411507451626145,0.1280701182492818
0.0006271402643513625,1.401445499675362,0.05458592801359385
0.0006302652643513625,1.337526783111747,-0.02099596882351484
0.0006333902643513625,1.22220766236681,-0.09577100235341174
0.0006365152643513625,1.05991978657907,-0.1668656099718642
0.0006396402643513624,0.8568997878029607,-0.2315476657784101
0.0006427652643513624,0.6209496107365214,-0.2873314746425192
0.0006458902643513624,0.3611366883620316,-0.3320732960734629
0.0006490152643513624,0.08744548558157683,-0.3640537269651541
0.0006521402643513624,-0.1896061981697846,-0.3820437772932566
0.0006552652643513623,-0.4593714220578526,-0.3853520995125909
0.0006583902643513623,-0.711483259814709,-0.3738515566556146
0.0006615152643513623,-0.9362531949013025,-0.3479841081347349
0.0006646402643513623,-1.125043444764672,-0.3087438254899638
0.0006677652643513623,-1.270598905977367,-0.2576386907771471
0.0006708902643513622,-1.367325963793426,-0.1966326456632059
0.0006740152643513622,-1.411507451626143,-0.1280701182492896
0.0006771402643513622,-1.401445499675366,-0.05458592801360274
0.0006802652643513622,-1.337526783111755,0.02099596882350685
0.0006833902643513622,-1.222207662366823,0.09577100235340441
0.0006865152643513622,-1.059919786579087,0.166865609971858
0.0006896402643513621,-0.8568997878029808,0.2315476657784044
0.0006927652643513621,-0.6209496107365443,0.2873314746425136
0.0006958902643513621,-0.3611366883620559,0.3320732960734595
0.0006990152643513621,-0.08744548558160208,0.3640537269651518
0.0007021402643513621,0.1896061981697495,0.3820437772932481
0.000705265264351362,0.4593714220578382,0.3853520995126021
0.000708390264351362,0.7114832598146957,0.373851556655621
0.000711515264351362,0.9362531949012836,0.3479841081347341
0.000714640264351362,1.12504344476465,0.3087438254899617
0.000717765264351362,1.270598905977351,0.2576386907771502
0.0007208902643513619,1.367325963793419,0.1966326456632135
0.0007240152643513619,1.411507451626141,0.1280701182492969
0.0007271402643513619,1.401445499675369,0.05458592801360829
0.0007302652643513619,1.337526783111764,-0.02099596882350085
0.0007333902643513619,1.222207662366835,-0.09577100235339864
0.0007365152643513619,1.059919786579103,-0.1668656099718513
0.0007396402643513618,0.856899787803001,-0.2315476657783985
0.0007427652643513618,0.620949610736567,-0.2873314746425091
0.0007458902643513618,0.3611366883620901,-0.3320732960734486
0.0007490152643513618,0.08744548558163735,-0.364053726965146
0.0007521402643513618,-0.1896061981697344,-0.3820437772932606
0.0007552652643513617,-0.4593714220578142,-0.3853520995126014
0.0007583902643513617,-0.7114832598146651,-0.3738515566556158
0.0007615152643513617,-0.936253194901257,-0.3479841081347343
0.0007646402643513617,-1.125043444764635,-0.3087438254899697
0.0007677652643513617,-1.27059890597734,-0.2576386907771568
0.0007708902643513616,-1.367325963793413,-0.1966326456632206
0.0007740152643513616,-1.411507451626139,-0.1280701182493036
0.0007771402643513616,-1.401445499675372,-0.05458592801361606
0.0007802652643513616,-1.337526783111772,0.02099596882349397
0.0007833902643513616,-1.222207662366848,0.09577100235339064
0.0007865152643513615,-1.05991978657912,0.166865609971844
0.0007896402643513615,-0.8568997878030291,0.2315476657783865
0.0007927652643513615,-0.6209496107365987,0.287331474642501
0.0007958902643513615,-0.3611366883621049,0.332073296073457
0.0007990152643513615,-0.08744548558165256,0.3640537269651492
0.0008021402643513615,0.1896061981696994,0.3820437772932472
0.0008052652643513614,0.4593714220577808,0.3853520995125961
0.0008083902643513614,0.7114832598146433,0.3738515566556219
0.0008115152643513614,0.9362531949012383,0.3479841081347398
0.0008146402643513614,1.125043444764619,0.3087438254899749
0.0008177652643513614,1.270598905977329,0.2576386907771624
0.0008208902643513613,1.367325963793406,0.1966326456632268
0.0008240152643513613,1.411507451626139,0.1280701182493111
0.0008271402643513613,1.401445499675377,0.05458592801362361
0.0008302652643513613,1.337526783111783,-0.02099596882348465
0.0008333902643513613,1.222207662366866,-0.09577100235338087
0.0008365152643513612,1.059919786579143,-0.1668656099718349
0.0008396402643513612,0.8568997878030493,-0.2315476657783848
0.0008427652643513612,0.6209496107366124,-0.2873314746425049
0.0008458902643513612,0.3611366883621294,-0.3320732960734505
0.0008490152643513612,0.08744548558167782,-0.3640537269651453
0.0008521402643513612,-0.1896061981696843,-0.3820437772932527
0.0008552652643513611,-0.4593714220577474,-0.3853520995125855
0.0008583902643513611,-0.7114832598146128,-0.3738515566556189
0.0008615152643513611,-0.9362531949012192,-0.3479841081347468
0.0008646402643513611,-1.125043444764604,-0.3087438254899812
0.0008677652643513611,-1.270598905977318,-0.2576386907771686
0.000870890264351361,-1.3673259637934,-0.1966326456632326
0.000874015264351361,-1.411507451626136,-0.1280701182493169
0.000877140264351361,-1.401445499675379,-0.05458592801363005
0.000880265264351361,-1.337526783111788,0.02099596882347932
0.000883390264351361,-1.222207662366879,0.09577100235337443
0.0008865152643513609,-1.05991978657916,0.1668656099718304
0.0008896402643513609,-0.8568997878030694,0.23154766577838
0.0008927652643513609,-0.6209496107366442,0.2873314746424936
0.0008958902643513609,-0.3611366883621635,0.3320732960734439
0.0008990152643513609,-0.08744548558171308,0.3640537269651416
0.0009021402643513608,0.1896061981696492,0.3820437772932513
0.0009052652643513608,0.459371422057733,0.3853520995126
0.0009083902643513608,0.7114832598145996,0.3738515566556267
0.0009115152643513608,0.9362531949012002,0.3479841081347461
0.0009146402643513608,1.125043444764583,0.308743825489979
0.0009177652643513608,1.270598905977303,0.2576386907771722
0.0009208902643513607,1.367325963793391,0.1966326456632397
0.0009240152643513607,1.411507451626134,0.128070118249326
0.0009271402643513607,1.401445499675384,0.05458592801364026
0.0009302652643513607,1.3375267831118,-0.02099596882346955
0.0009333902643513607,1.222207662366886,-0.0957710023533711
0.0009365152643513606,1.05991978657917,-0.1668656099718253
0.0009396402643513606,0.8568997878030814,-0.2315476657783762
0.0009427652643513606,0.6209496107366759,-0.2873314746424775
0.0009458902643513606,0.3611366883621976,-0.3320732960734343
0.0009490152643513606,0.08744548558174836,-0.364053726965136
0.0009521402643513605,-0.1896061981696242,-0.3820437772932562
0.0009552652643513605,-0.459371422057709,-0.3853520995126032
0.0009583902643513605,-0.7114832598145776,-0.3738515566556297
0.0009615152643513605,-0.9362531949011812,-0.34798410813475
0.0009646402643513605,-1.125043444764573,-0.3087438254899886
0.0009677652643513605,-1.270598905977296,-0.2576386907771788
0.0009708902643513604,-1.367325963793384,-0.1966326456632423
0.0009740152643513604,-1.411507451626133,-0.12807011824933
0.0009771402643513605,-1.401445499675386,-0.05458592801364381
0.0009802652643513606,-1.337526783111805,0.02099596882346533
0.0009833902643513607,-1.222207662366889,0.09577100235337221
0.0009865152643513608,-1.059919786579174,0.1668656099718258
0.0009896402643513609,-0.8568997878030696,0.2315476657783866
0.000992765264351361,-0.6209496107366446,0.2873314746424966
0.000995890264351361,-0.3611366883621444,0.3320732960734596
0.0009990152643513611,-0.08744548558169338,0.3640537269651497
0.001002140264351361,0.1896061981696788,0.3820437772932624
0.001005265264351361,0.4593714220577612,0.3853520995126044
0.001008390264351361,0.7114832598146427,0.37385155665564
0.001011515264351361,0.9362531949012376,0.3479841081347487
0.001014640264351362,1.125043444764631,0.3087438254899888
0.001017765264351362,1.270598905977338,0.2576386907771673
0.001020890264351362,1.367325963793416,0.1966326456632299
0.001024015264351362,1.41150745162614,0.128070118249306
0.001027140264351362,1.401445499675368,0.05458592801361406
0.001030265264351362,1.337526783111764,-0.02099596882349664
0.001033390264351362,1.222207662366821,-0.09577100235340708
0.001036515264351362,1.059919786579091,-0.1668656099718542
0.001039640264351362,0.8568997878029778,-0.2315476657784079
0.001042765264351362,0.6209496107365318,-0.2873314746425227
0.001045890264351362,0.3611366883620329,-0.3320732960734714
0.001049015264351363,0.08744548558156819,-0.3640537269651653
0.001052140264351363,-0.1896061981698031,-0.3820437772932693
0.001055265264351363,-0.4593714220578893,-0.3853520995126106
0.001058390264351363,-0.7114832598147511,-0.3738515566556285
0.001061515264351363,-0.9362531949013392,-0.3479841081347376
0.001064640264351363,-1.125043444764707,-0.3087438254899643
0.001067765264351363,-1.270598905977397,-0.2576386907771431
0.001070890264351363,-1.367325963793448,-0.1966326456631979
0.001074015264351363,-1.411507451626149,-0.1280701182492738
0.001077140264351363,-1.401445499675351,-0.0545859280135792
0.001080265264351363,-1.337526783111717,0.02099596882353638
0.001083390264351364,-1.222207662366757,0.09577100235343683
0.001086515264351364,-1.059919786578994,0.1668656099718928
0.001089640264351364,-0.8568997878028781,0.2315476657784293
0.001092765264351364,-0.6209496107364011,0.2873314746425562
0.001095890264351364,-0.3611366883619116,0.3320732960734805
0.001099015264351364,-0.08744548558142293,0.3640537269651876
0.001102140264351364,0.1896061981699274,0.3820437772932647
0.001105265264351364,0.4593714220580269,0.3853520995126183
0.001108390264351364,0.7114832598148595,0.3738515566556103
0.001111515264351364,0.9362531949014332,0.3479841081347181
0.001114640264351364,1.125043444764783,0.3087438254899415
0.001117765264351365,1.270598905977453,0.2576386907771162
0.001120890264351365,1.36732596379348,0.1966326456631673
0.001124015264351365,1.411507451626156,0.128070118249241
0.001127140264351365,1.401445499675334,0.05458592801354523
0.001130265264351365,1.337526783111676,-0.02099596882357035
0.001133390264351365,1.222207662366694,-0.0957710023534708
0.001136515264351365,1.059919786578911,-0.1668656099719243
0.001139640264351365,0.8568997878027622,-0.2315476657784686
0.001142765264351365,0.6209496107362883,-0.2873314746425724
0.001145890264351365,0.3611366883617903,-0.3320732960734943
0.001149015264351365,0.08744548558129774,-0.3640537269651973
0.001152140264351366,-0.1896061981700517,-0.3820437772932685
0.001155265264351366,-0.4593714220581456,-0.3853520995126157
0.001158390264351366,-0.711483259814968,-0.3738515566556015
0.001161515264351366,-0.9362531949015273,-0.3479841081347036
0.001164640264351366,-1.125043444764859,-0.3087438254899213
0.001167765264351366,-1.270598905977507,-0.2576386907770911
0.001170890264351366,-1.367325963793512,-0.1966326456631391
0.001174015264351366,-1.411507451626164,-0.128070118249209
0.001177140264351366,-1.401445499675317,-0.05458592801351148
0.001180265264351366,-1.337526783111635,0.02099596882360433
0.001183390264351366,-1.222207662366631,0.09577100235350411
0.001186515264351367,-1.059919786578828,0.1668656099719552
0.001189640264351367,-0.8568997878026625,0.2315476657784963
0.001192765264351367,-0.6209496107361756,0.2873314746425953
0.001195890264351367,-0.361136688361669,0.3320732960735121
0.001199015264351367,-0.08744548558117254,0.3640537269652087
0.001202140264351367,0.189606198170176,0.3820437772932737
0.001205265264351367,0.4593714220582642,0.3853520995126142
0.001208390264351367,0.7114832598150763,0.3738515566555933
0.001211515264351367,0.9362531949016363,0.3479841081346999
0.001214640264351367,1.125043444764935,0.3087438254898948
0.001217765264351367,1.270598905977562,0.2576386907770625
0.001220890264351367,1.367325963793544,0.1966326456631073
0.001224015264351368,1.411507451626172,0.1280701182491757
0.001227140264351368,1.401445499675301,0.0545859280134775
0.001230265264351368,1.337526783111594,-0.02099596882363741
0.001233390264351368,1.222207662366568,-0.09577100235353586
0.001236515264351368,1.059919786578745,-0.1668656099719852
0.001239640264351368,0.8568997878025627,-0.231547665778523
0.001242765264351368,0.6209496107360629,-0.2873314746426175
0.001245890264351368,0.3611366883615477,-0.3320732960735287
0.001249015264351368,0.08744548558104734,-0.3640537269652193
0.001252140264351368,-0.1896061981703003,-0.3820437772932778
0.001255265264351368,-0.4593714220583828,-0.3853520995126118
0.001258390264351369,-0.7114832598151847,-0.3738515566555845
0.001261515264351369,-0.9362531949017303,-0.3479841081346849
0.001264640264351369,-1.125043444765011,-0.3087438254898741
0.001267765264351369,-1.270598905977617,-0.2576386907770376
0.001270890264351369,-1.367325963793576,-0.1966326456630778
0.001274015264351369,-1.41150745162618,-0.1280701182491435
0.001277140264351369,-1.401445499675284,-0.05458592801344397
0.001280265264351369,-1.337526783111554,0.02099596882367227
0.001283390264351369,-1.222207662366505,0.09577100235356917
0.001286515264351369,-1.059919786578662,0.1668656099720158
0.001289640264351369,-0.856899787802463,0.2315476657785496
0.00129276526435137,-0.6209496107359502,0.287331474642641
0.00129589026435137,-0.3611366883614265,0.3320732960735471
0.00129901526435137,-0.08744548558092215,0.3640537269652314
0.00130214026435137,0.1896061981704246,0.3820437772932833
0.00130526526435137,0.4593714220585015,0.3853520995126104
0.00130839026435137,0.7114832598152931,0.3738515566555762
0.00131151526435137,0.9362531949018243,0.3479841081346704
0.00131464026435137,1.125043444765087,0.3087438254898541
0.00131776526435137,1.270598905977673,0.2576386907770121
0.00132089026435137,1.367325963793609,0.1966326456630487
0.00132401526435137,1.411507451626187,0.1280701182491113
0.001327140264351371,1.401445499675267,0.05458592801340978
0.001330265264351371,1.337526783111513,-0.02099596882370602
0.001333390264351371,1.222207662366442,-0.09577100235360336
0.001336515264351371,1.059919786578579,-0.1668656099720476
0.001339640264351371,0.8568997878023631,-0.2315476657785775
0.001342765264351371,0.6209496107358375,-0.2873314746426635
0.001345890264351371,0.3611366883612858,-0.332073296073579
0.001349015264351371,0.08744548558079696,-0.3640537269652355
0.001352140264351371,-0.1896061981705489,-0.3820437772932844
0.001355265264351371,-0.4593714220586201,-0.3853520995126067
0.001358390264351371,-0.7114832598154015,-0.3738515566555667
0.001361515264351372,-0.9362531949019184,-0.3479841081346551
0.001364640264351372,-1.125043444765163,-0.3087438254898328
0.001367765264351372,-1.270598905977737,-0.2576386907769921
0.001370890264351372,-1.367325963793641,-0.1966326456630152
0.001374015264351372,-1.411507451626195,-0.1280701182490769
0.001377140264351372,-1.40144549967525,-0.05458592801337536
0.001380265264351372,-1.337526783111472,0.02099596882374111
0.001383390264351372,-1.222207662366379,0.09577100235363645
0.001386515264351372,-1.059919786578496,0.1668656099720791
0.001389640264351372,-0.8568997878022633,0.2315476657786051
0.001392765264351372,-0.6209496107357249,0.2873314746426865
0.001395890264351372,-0.3611366883611645,0.3320732960735963
0.001399015264351373,-0.08744548558067176,0.3640537269652466
0.001402140264351373,0.1896061981706732,0.382043777293289
0.001405265264351373,0.4593714220587387,0.3853520995126047
0.001408390264351373,0.71148325981551,0.3738515566555583
0.001411515264351373,0.9362531949020123,0.3479841081346402
0.001414640264351373,1.125043444765239,0.3087438254898125
0.001417765264351373,1.270598905977792,0.257638690776967
0.001420890264351373,1.367325963793673,0.1966326456629863
0.001424015264351373,1.411507451626203,0.1280701182490451
0.001427140264351373,1.401445499675233,0.05458592801334095
0.001430265264351373,1.337526783111431,-0.02099596882377552
0.001433390264351374,1.222207662366316,-0.09577100235366953
0.001436515264351374,1.059919786578413,-0.1668656099721095
0.001439640264351374,0.8568997878021636,-0.2315476657786326
0.001442765264351374,0.6209496107356122,-0.2873314746427095
0.001445890264351374,0.3611366883610432,-0.3320732960736138
0.001449015264351374,0.08744548558054656,-0.3640537269652583
0.001452140264351374,-0.1896061981707975,-0.3820437772932941
0.001455265264351374,-0.4593714220588574,-0.385352099512603
0.001458390264351374,-0.7114832598156183,-0.3738515566555496
0.001461515264351374,-0.9362531949021063,-0.3479841081346254
0.001464640264351374,-1.125043444765327,-0.3087438254898011
0.001467765264351375,-1.270598905977847,-0.257638690776937
0.001470890264351375,-1.36732596379371,-0.1966326456629583
0.001474015264351375,-1.411507451626211,-0.1280701182490094
0.001477140264351375,-1.401445499675214,-0.05458592801330342
0.001480265264351375,-1.337526783111391,0.02099596882380905
0.001483390264351375,-1.222207662366243,0.09577100235371017
0.001486515264351375,-1.05991978657833,0.1668656099721368
0.001489640264351375,-0.8568997878020479,0.2315476657786706
0.001492765264351375,-0.6209496107354995,0.2873314746427259
0.001495890264351375,-0.3611366883609219,0.332073296073628
0.001499015264351375,-0.08744548558042138,0.3640537269652677
0.001502140264351376,0.1896061981709417,0.3820437772933128
0.001505265264351376,0.459371422058976,0.3853520995125931
0.001508390264351376,0.7114832598157441,0.3738515566555504
0.001511515264351376,0.9362531949022004,0.3479841081346023
0.001514640264351376,1.125043444765403,0.3087438254897762
0.001517765264351376,1.270598905977902,0.2576386907769099
0.001520890264351376,1.367325963793742,0.1966326456629282
