time_s,u_i_V,u_2_V
0.0003210408334274119,1.370681270225049,-0.2187295662176847
0.0003241658334274118,1.412271554590249,-0.1740014575073165
0.0003272908334274118,1.399589035123559,-0.1225865703660811
0.0003304158334274118,1.333121093935646,-0.06646075007301805
0.0003335408334274118,1.215422056730708,-0.007780880426267714
0.0003366658334274118,1.051015031502155,0.05119800409169502
0.0003397908334274117,0.8462180880289922,0.1082093780245882
0.0003429158334274117,0.6089014579974421,0.1610623262445148
0.0003460408334274117,0.3481850864109309,0.2077257395916561
0.0003491658334274117,0.07408815721808924,0.2464063692602264
0.0003522908334274117,-0.2028559383075263,0.2756177403444139
0.0003554158334274116,-0.4720043938869045,0.2942372762353708
0.0003585408334274116,-0.7230139853123184,0.3015494386107704
0.0003616658334274116,-0.9462385547530991,0.2972732251712307
0.0003647908334274116,-1.133099707191417,0.2815729684011096
0.0003679158334274116,-1.276416473331999,0.2550520203632683
0.0003710408334274116,-1.370681270225041,0.2187295662176927
0.0003741658334274115,-1.412271554590247,0.174001457507321
0.0003772908334274115,-1.399589035123563,0.12258657036609
0.0003804158334274115,-1.333121093935656,0.06646075007302249
0.0003835408334274115,-1.215422056730723,0.007780880426277484
0.0003866658334274115,-1.051015031502172,-0.05119800409169324
0.0003897908334274114,-0.8462180880290125,-0.1082093780245798
0.0003929158334274114,-0.6089014579974694,-0.1610623262445117
0.0003960408334274114,-0.3481850864109603,-0.2077257395916485
0.0003991658334274114,-0.07408815721811451,-0.2464063692602264
0.0004022908334274114,0.2028559383074963,-0.2756177403444077
0.0004054158334274113,0.472004393886876,-0.2942372762353711
0.0004085408334274113,0.7230139853122968,-0.3015494386107691
0.0004116658334274113,0.9462385547530842,-0.2972732251712358
0.0004147908334274113,1.133099707191396,-0.2815729684011075
0.0004179158334274113,1.276416473331986,-0.2550520203632732
0.0004210408334274113,1.370681270225035,-0.2187295662176953
0.0004241658334274112,1.412271554590246,-0.1740014575073276
0.0004272908334274112,1.399589035123567,-0.1225865703660936
0.0004304158334274112,1.333121093935664,-0.06646075007303093
0.0004335408334274112,1.215422056730737,-0.007780880426281037
0.0004366658334274112,1.051015031502189,0.05119800409168569
0.0004397908334274111,0.8462180880290328,0.108209378024578
0.0004429158334274111,0.6089014579974967,0.1610623262445037
0.0004460408334274111,0.3481850864109848,0.2077257395916472
0.0004491658334274111,0.07408815721814478,0.2464063692602199
0.0004522908334274111,-0.2028559383074713,0.2756177403444081
0.000455415833427411,-0.4720043938868568,0.2942372762353705
0.000458540833427411,-0.7230139853122707,0.3015494386107688
0.000461665833427411,-0.9462385547530578,0.2972732251712327
0.000464790833427411,-1.133099707191384,0.2815729684011132
0.000467915833427411,-1.276416473331977,0.2550520203632758
0.0004710408334274109,-1.370681270225029,0.2187295662177004
0.0004741658334274109,-1.412271554590244,0.174001457507329
0.0004772908334274109,-1.399589035123571,0.1225865703661002
0.0004804158334274109,-1.333121093935673,0.0664607500730327
0.0004835408334274109,-1.215422056730749,0.007780880426288586
0.0004866658334274109,-1.051015031502206,-0.05119800409168258
0.0004897908334274109,-0.8462180880290532,-0.1082093780245682
0.0004929158334274109,-0.6089014579975106,-0.1610623262445059
0.0004960408334274109,-0.3481850864110093,-0.2077257395916365
0.0004991658334274108,-0.07408815721817005,-0.2464063692602215
0.0005022908334274108,0.2028559383074512,-0.2756177403444023
0.0005054158334274108,0.472004393886833,-0.2942372762353738
0.0005085408334274108,0.7230139853122577,-0.3015494386107662
0.0005116658334274108,0.9462385547530391,-0.2972732251712375
0.0005147908334274107,1.133099707191365,-0.2815729684011076
0.0005179158334274107,1.276416473331969,-0.2550520203632845
0.0005210408334274107,1.370681270225024,-0.2187295662176984
0.0005241658334274107,1.412271554590244,-0.1740014575073396
0.0005272908334274107,1.399589035123574,-0.1225865703660984
0.0005304158334274106,1.333121093935681,-0.06646075007304425
0.0005335408334274106,1.215422056730762,-0.007780880426287698
0.0005366658334274106,1.051015031502223,0.05119800409167104
0.0005397908334274106,0.8462180880290734,0.1082093780245704
0.0005429158334274106,0.6089014579975379,0.161062326244493
0.0005460408334274106,0.348185086411029,0.2077257395916423
0.0005491658334274105,0.07408815721819029,0.2464063692602124
0.0005522908334274105,-0.2028559383074262,0.2756177403444061
0.0005554158334274105,-0.4720043938867997,0.2942372762353612
0.0005585408334274105,-0.7230139853122272,0.3015494386107708
0.0005616658334274105,-0.9462385547530202,0.2972732251712324
0.0005647908334274104,-1.133099707191356,0.2815729684011201
0.0005679158334274104,-1.276416473331958,0.2550520203632801
0.0005710408334274104,-1.370681270225015,0.2187295662177084
0.0005741658334274104,-1.412271554590242,0.1740014575073374
0.0005772908334274104,-1.399589035123578,0.12258657036611
0.0005804158334274103,-1.333121093935689,0.06646075007304336
0.0005835408334274103,-1.215422056730775,0.007780880426300577
0.0005866658334274103,-1.05101503150224,-0.05119800409167326
0.0005897908334274103,-0.8462180880290937,-0.108209378024558
0.0005929158334274103,-0.6089014579975608,-0.1610623262444957
0.0005960408334274102,-0.3481850864110535,-0.2077257395916312
0.0005991658334274102,-0.07408815721822558,-0.2464063692602128
0.0006022908334274102,0.2028559383073912,-0.2756177403443955
0.0006054158334274102,0.4720043938867758,-0.2942372762353681
0.0006085408334274102,0.7230139853122142,-0.3015494386107689
0.0006116658334274102,0.9462385547530089,-0.2972732251712423
0.0006147908334274101,1.133099707191335,-0.281572968401113
0.0006179158334274101,1.276416473331942,-0.2550520203632874
0.0006210408334274101,1.370681270225009,-0.2187295662177069
0.0006241658334274101,1.41227155459024,-0.1740014575073481
0.0006272908334274101,1.399589035123582,-0.1225865703661095
0.00063041583342741,1.333121093935698,-0.06646075007305491
0.00063354083342741,1.215422056730788,-0.007780880426298356
0.00063666583342741,1.051015031502257,0.05119800409165949
0.00063979083342741,0.8462180880291139,0.1082093780245611
0.00064291583342741,0.6089014579975927,0.1610623262444793
0.0006460408334274099,0.3481850864110878,0.2077257395916343
0.0006491658334274099,0.07408815721825084,0.2464063692602026
0.0006522908334274099,-0.2028559383073662,0.2756177403444021
0.0006554158334274099,-0.4720043938867614,0.294237276235363
0.0006585408334274099,-0.7230139853121836,0.3015494386107729
0.0006616658334274099,-0.9462385547529827,0.2972732251712334
0.0006647908334274098,-1.13309970719132,0.2815729684011239
0.0006679158334274098,-1.276416473331932,0.2550520203632836
0.0006710408334274098,-1.370681270225002,0.2187295662177189
0.0006741658334274098,-1.412271554590239,0.1740014575073449
0.0006772908334274098,-1.399589035123586,0.1225865703661224
0.0006804158334274097,-1.333121093935707,0.06646075007305358
0.0006835408334274097,-1.215422056730801,0.007780880426312123
0.0006866658334274097,-1.05101503150228,-0.05119800409165993
0.0006897908334274097,-0.8462180880291422,-0.1082093780245456
0.0006929158334274097,-0.6089014579976155,-0.161062326244485
0.0006960408334274096,-0.3481850864111122,-0.207725739591621
0.0006991658334274096,-0.07408815721826607,-0.2464063692602128
0.0007022908334274096,0.2028559383073411,-0.2756177403443908
0.0007054158334274096,0.4720043938867282,-0.2942372762353673
0.0007085408334274096,0.723013985312162,-0.3015494386107645
0.0007116658334274095,0.9462385547529638,-0.2972732251712439
0.0007147908334274095,1.133099707191305,-0.2815729684011168
0.0007179158334274095,1.276416473331921,-0.2550520203632952
0.0007210408334274095,1.370681270224996,-0.2187295662177149
0.0007241658334274095,1.412271554590238,-0.1740014575073583
0.0007272908334274095,1.399589035123589,-0.1225865703661193
0.0007304158334274094,1.333121093935715,-0.06646075007306557
0.0007335408334274094,1.215422056730819,-0.007780880426311235
0.0007366658334274094,1.051015031502297,0.05119800409164706
0.0007397908334274094,0.8462180880291624,0.1082093780245491
0.0007429158334274094,0.6089014579976383,0.1610623262444717
0.0007460408334274093,0.3481850864111368,0.2077257395916259
0.0007491658334274093,0.07408815721830136,0.2464063692601975
0.0007522908334274093,-0.2028559383073161,0.2756177403443983
0.0007554158334274093,-0.4720043938867043,0.2942372762353582
0.0007585408334274093,-0.7230139853121402,0.3015494386107738
0.0007616658334274092,-0.9462385547529376,0.2972732251712337
0.0007647908334274092,-1.13309970719129,0.2815729684011291
0.0007679158334274092,-1.27641647333191,0.2550520203632901
0.0007710408334274092,-1.37068127022499,0.2187295662177269
0.0007741658334274092,-1.412271554590236,0.1740014575073547
0.0007772908334274092,-1.399589035123594,0.122586570366134
0.0007804158334274091,-1.333121093935727,0.06646075007306423
0.0007835408334274091,-1.215422056730832,0.007780880426324558
0.0007866658334274091,-1.051015031502314,-0.05119800409165016
0.0007897908334274091,-0.8462180880291827,-0.1082093780245354
0.0007929158334274091,-0.6089014579976612,-0.1610623262444762
0.000796040833427409,-0.3481850864111612,-0.2077257395916134
0.000799165833427409,-0.07408815721832662,-0.2464063692602037
0.000802290833427409,0.2028559383072911,-0.2756177403443864
0.000805415833427409,0.4720043938866805,-0.2942372762353663
0.000808540833427409,0.7230139853121186,-0.3015494386107644
0.0008116658334274089,0.9462385547529187,-0.2972732251712438
0.0008147908334274089,1.133099707191268,-0.2815729684011196
0.0008179158334274089,1.276416473331895,-0.2550520203633023
0.0008210408334274089,1.370681270224981,-0.2187295662177211
0.0008241658334274089,1.412271554590235,-0.1740014575073689
0.0008272908334274088,1.399589035123598,-0.1225865703661295
0.0008304158334274088,1.333121093935735,-0.06646075007307933
0.0008335408334274088,1.215422056730845,-0.007780880426321005
0.0008366658334274088,1.051015031502324,0.05119800409163906
0.0008397908334274088,0.846218088029195,0.1082093780245411
0.0008429158334274088,0.608901457997693,0.1610623262444593
0.0008460408334274087,0.3481850864111956,0.2077257395916152
0.0008491658334274087,0.07408815721836191,0.24640636926019
0.0008522908334274087,-0.2028559383072561,0.2756177403443912
0.0008554158334274087,-0.4720043938866566,0.2942372762353587
0.0008585408334274087,-0.7230139853120967,0.301549438610774
0.0008616658334274086,-0.9462385547529075,0.2972732251712399
0.0008647908334274086,-1.133099707191259,0.2815729684011319
0.0008679158334274086,-1.276416473331888,0.2550520203632974
0.0008710408334274086,-1.370681270224972,0.2187295662177313
0.0008741658334274086,-1.412271554590233,0.1740014575073636
0.0008772908334274085,-1.399589035123601,0.1225865703661437
0.0008804158334274085,-1.333121093935744,0.06646075007307578
0.0008835408334274085,-1.215422056730858,0.00778088042633566
0.0008866658334274085,-1.051015031502348,-0.05119800409163995
0.0008897908334274085,-0.8462180880292233,-0.1082093780245251
0.0008929158334274085,-0.6089014579977069,-0.1610623262444673
0.0008960408334274084,-0.3481850864112103,-0.2077257395916054
0.0008991658334274084,-0.07408815721837715,-0.2464063692601982
0.0009022908334274084,0.2028559383072311,-0.2756177403443784
0.0009054158334274084,0.4720043938866232,-0.2942372762353621
0.0009085408334274084,0.7230139853120664,-0.3015494386107621
0.0009116658334274083,0.9462385547528812,-0.2972732251712482
0.0009147908334274083,1.133099707191238,-0.2815729684011242
0.0009179158334274083,1.276416473331873,-0.2550520203633089
0.0009210408334274083,1.370681270224969,-0.2187295662177291
0.0009241658334274083,1.412271554590232,-0.1740014575073782
0.0009272908334274082,1.399589035123604,-0.1225865703661397
0.0009304158334274082,1.333121093935755,-0.06646075007309132
0.0009335408334274082,1.215422056730876,-0.007780880426333439
0.0009366658334274082,1.051015031502372,0.05119800409162263
0.0009397908334274082,0.8462180880292517,0.1082093780245278
0.0009429158334274081,0.6089014579977388,0.1610623262444513
0.0009460408334274081,0.3481850864112349,0.2077257395916134
0.0009491658334274081,0.07408815721840241,0.2464063692601855
0.0009522908334274081,-0.202855938307216,0.2756177403443915
0.0009554158334274081,-0.4720043938866089,0.2942372762353533
0.0009585408334274081,-0.723013985312036,0.3015494386107688
0.000961665833427408,-0.946238554752855,0.2972732251712357
0.000964790833427408,-1.133099707191223,0.2815729684011381
0.000967915833427408,-1.276416473331862,0.2550520203633018
0.000971040833427408,-1.370681270224963,0.2187295662177435
0.000974165833427408,-1.41227155459023,0.1740014575073734
0.000977290833427408,-1.399589035123609,0.1225865703661553
0.0009804158334274081,-1.333121093935754,0.06646075007308244
0.0009835408334274082,-1.215422056730874,0.007780880426344986
0.0009866658334274083,-1.051015031502362,-0.05119800409163595
0.0009897908334274084,-0.8462180880292397,-0.1082093780245189
0.0009929158334274085,-0.6089014579977071,-0.1610623262444704
0.0009960408334274086,-0.3481850864112107,-0.2077257395916059
0.0009991658334274087,-0.07408815721835742,-0.2464063692602077
0.001002290833427409,0.2028559383072605,-0.2756177403443861
0.001005415833427409,0.4720043938866704,-0.2942372762353763
0.001008540833427409,0.7230139853121093,-0.3015494386107685
0.001011665833427409,0.9462385547529258,-0.297273225171256
0.001014790833427409,1.133099707191286,-0.2815729684011284
0.001017915833427409,1.276416473331907,-0.2550520203633107
0.001021040833427409,1.370681270224994,-0.2187295662177237
0.001024165833427409,1.412271554590237,-0.1740014575073703
0.001027290833427409,1.399589035123588,-0.1225865703661229
0.00103041583342741,1.333121093935715,-0.06646075007307578
0.00103354083342741,1.215422056730799,-0.007780880426305018
0.00103666583342741,1.051015031502278,0.05119800409164661
0.00103979083342741,0.846218088029115,0.1082093780245629
0.00104291583342741,0.6089014579975939,0.1610623262444771
0.00104604083342741,0.3481850864110794,0.2077257395916392
0.00104916583342741,0.07408815721823216,0.2464063692602064
0.00105229083342741,-0.2028559383073946,0.2756177403444119
0.00105541583342741,-0.4720043938867886,0.2942372762353661
0.00105854083342741,-0.7230139853122257,0.3015494386107836
0.00106166583342741,-0.9462385547530265,0.2972732251712385
0.001064790833427411,-1.133099707191361,0.2815729684011299
0.001067915833427411,-1.276416473331965,0.2550520203632821
0.001071040833427411,-1.370681270225024,0.2187295662177175
0.001074165833427411,-1.412271554590243,0.1740014575073338
0.001077290833427411,-1.39958903512357,0.1225865703661126
0.001080415833427411,-1.333121093935673,0.06646075007303404
0.001083540833427411,-1.215422056730735,0.007780880426292139
0.001086665833427411,-1.051015031502194,-0.05119800409168747
0.001089790833427411,-0.8462180880290145,-0.1082093780245722
0.001092915833427411,-0.6089014579974806,-0.1610623262445139
0.001096040833427411,-0.3481850864109577,-0.2077257395916436
0.001099165833427412,-0.0740881572181069,-0.2464063692602368
0.001102290833427412,0.2028559383075188,-0.2756177403444081
0.001105415833427412,0.4720043938869068,-0.2942372762353869
0.001108540833427412,0.7230139853123335,-0.3015494386107702
0.001111665833427412,0.9462385547531198,-0.2972732251712485
0.001114790833427412,1.133099707191436,-0.281572968401106
0.001117915833427412,1.27641647333202,-0.2550520203632827
0.001121040833427412,1.370681270225055,-0.2187295662176842
0.001124165833427412,1.412271554590251,-0.1740014575073281
0.001127290833427412,1.399589035123552,-0.1225865703660722
0.001130415833427412,1.333121093935631,-0.06646075007302293
0.001133540833427413,1.215422056730671,-0.007780880426249951
0.001136665833427413,1.05101503150211,0.0511980040916999
0.001139790833427413,0.8462180880289141,0.1082093780246126
0.001142915833427413,0.6089014579973675,0.1610623262445224
0.001146040833427413,0.3481850864108362,0.2077257395916783
0.001149165833427413,0.07408815721798163,0.2464063692602364
0.001152290833427413,-0.2028559383076429,0.2756177403444339
0.001155415833427413,-0.472004393887025,0.2942372762353777
0.001158540833427413,-0.7230139853124413,0.3015494386107859
0.001161665833427413,-0.9462385547532128,0.2972732251712289
0.001164790833427413,-1.133099707191511,0.2815729684011112
0.001167915833427414,-1.276416473332074,0.2550520203632536
0.001171040833427414,-1.370681270225086,0.2187295662176804
0.001174165833427414,-1.412271554590257,0.1740014575072908
0.001177290833427414,-1.399589035123534,0.1225865703660625
0.001180415833427414,-1.33312109393559,0.06646075007298252
0.001183540833427414,-1.215422056730607,0.007780880426237516
0.001186665833427414,-1.051015031502026,-0.05119800409173943
0.001189790833427414,-0.8462180880288136,-0.1082093780246242
0.001192915833427414,-0.6089014579972543,-0.1610623262445583
0.001196040833427414,-0.3481850864106952,-0.2077257395916894
0.001199165833427414,-0.07408815721785637,-0.2464063692602652
0.001202290833427414,0.202855938307767,-0.275617740344429
0.001205415833427415,0.4720043938871433,-0.2942372762353975
0.001208540833427415,0.723013985312549,-0.3015494386107706
0.001211665833427415,0.9462385547533061,-0.2972732251712388
0.001214790833427415,1.133099707191586,-0.2815729684010864
0.001217915833427415,1.276416473332127,-0.2550520203632543
0.001221040833427415,1.370681270225117,-0.2187295662176469
0.001224165833427415,1.412271554590264,-0.1740014575072841
0.001227290833427415,1.399589035123516,-0.1225865703660221
0.001230415833427415,1.333121093935548,-0.06646075007297142
0.001233540833427415,1.215422056730543,-0.007780880426196216
0.001236665833427415,1.051015031501942,0.05119800409175053
0.001239790833427416,0.8462180880287129,0.1082093780246646
0.001242915833427416,0.6089014579971411,0.1610623262445654
0.001246040833427416,0.3481850864105736,0.207725739591724
0.001249165833427416,0.07408815721773111,0.2464063692602646
0.001252290833427416,-0.2028559383078912,0.2756177403444556
0.001255415833427416,-0.4720043938872615,0.2942372762353875
0.001258540833427416,-0.7230139853126569,0.3015494386107873
0.001261665833427416,-0.9462385547533994,0.2972732251712185
0.001264790833427416,-1.133099707191661,0.2815729684010927
0.001267915833427416,-1.276416473332181,0.2550520203632234
0.001271040833427416,-1.370681270225148,0.2187295662176451
0.001274165833427417,-1.412271554590271,0.1740014575072455
0.001277290833427417,-1.399589035123498,0.1225865703660158
0.001280415833427417,-1.333121093935506,0.0664607500729279
0.001283540833427417,-1.215422056730479,0.007780880426185558
0.001286665833427417,-1.051015031501858,-0.05119800409179316
0.001289790833427417,-0.8462180880286124,-0.1082093780246721
0.001292915833427417,-0.6089014579970279,-0.1610623262446058
0.001296040833427417,-0.348185086410452,-0.2077257395917267
0.001299165833427417,-0.07408815721760585,-0.2464063692602974
0.001302290833427417,0.2028559383080153,-0.2756177403444494
0.001305415833427417,0.4720043938873798,-0.2942372762354103
0.001308540833427418,0.7230139853127647,-0.3015494386107712
0.001311665833427418,0.9462385547534925,-0.2972732251712307
0.001314790833427418,1.133099707191736,-0.2815729684010662
0.001317915833427418,1.276416473332236,-0.2550520203632261
0.001321040833427418,1.370681270225179,-0.2187295662176096
0.001324165833427418,1.412271554590277,-0.1740014575072406
0.001327290833427418,1.39958903512348,-0.1225865703659745
0.001330415833427418,1.333121093935457,-0.06646075007291635
0.001333540833427418,1.215422056730414,-0.007780880426143369
0.001336665833427418,1.051015031501774,0.05119800409180382
0.001339790833427418,0.846218088028512,0.1082093780247125
0.001342915833427419,0.6089014579969146,0.1610623262446112
0.001346040833427419,0.3481850864103304,0.2077257395917617
0.001349165833427419,0.07408815721748058,0.2464063692602972
0.001352290833427419,-0.2028559383081593,0.2756177403444825
0.001355415833427419,-0.472004393887498,0.294237276235399
0.001358540833427419,-0.7230139853128725,0.3015494386107858
0.001361665833427419,-0.9462385547535858,0.2972732251712099
0.001364790833427419,-1.133099707191811,0.281572968401071
0.001367915833427419,-1.27641647333229,0.2550520203631955
0.001371040833427419,-1.37068127022521,0.2187295662176067
0.001374165833427419,-1.412271554590284,0.1740014575072033
0.00137729083342742,-1.399589035123462,0.1225865703659648
0.00138041583342742,-1.333121093935415,0.0664607500728755
0.00138354083342742,-1.21542205673035,0.007780880426131823
0.00138666583342742,-1.05101503150169,-0.05119800409184556
0.00138979083342742,-0.8462180880284115,-0.1082093780247228
0.00139291583342742,-0.6089014579968015,-0.1610623262446494
0.00139604083342742,-0.3481850864102088,-0.2077257395917675
0.00139916583342742,-0.07408815721735532,-0.2464063692603272
0.00140229083342742,0.2028559383082835,-0.2756177403444789
0.00140541583342742,0.4720043938876163,-0.2942372762354188
0.00140854083342742,0.7230139853129803,-0.3015494386107722
0.00141166583342742,0.9462385547536939,-0.2972732251712243
0.001414790833427421,1.133099707191886,-0.2815729684010462
0.001417915833427421,1.276416473332352,-0.2550520203631972
0.001421040833427421,1.37068127022524,-0.2187295662175723
0.001424165833427421,1.412271554590291,-0.174001457507194
0.001427290833427421,1.399589035123444,-0.1225865703659266
0.001430415833427421,1.333121093935374,-0.06646075007286129
0.001433540833427421,1.215422056730286,-0.007780880426091411
0.001436665833427421,1.051015031501593,0.05119800409186422
0.001439790833427421,0.846218088028311,0.1082093780247614
0.001442915833427421,0.6089014579966701,0.1610623262446636
0.001446040833427421,0.3481850864100873,0.2077257395917973
0.001449165833427422,0.07408815721720999,0.246406369260335
0.001452290833427422,-0.2028559383084076,0.2756177403444994
0.001455415833427422,-0.4720043938877534,0.2942372762354166
0.001458540833427422,-0.723013985313088,0.3015494386107823
0.001461665833427422,-0.9462385547537872,0.297273225171205
0.001464790833427422,-1.133099707191962,0.2815729684010475
0.001467915833427422,-1.276416473332406,0.2550520203631693
0.001471040833427422,-1.370681270225272,0.2187295662175654
0.001474165833427422,-1.412271554590298,0.1740014575071593
0.001477290833427422,-1.399589035123426,0.1225865703659128
0.001480415833427422,-1.333121093935332,0.0664607500728231
0.001483540833427423,-1.215422056730222,0.007780880426076312
0.001486665833427423,-1.051015031501509,-0.05119800409190196
0.001489790833427423,-0.8462180880282105,-0.1082093780247734
0.001492915833427423,-0.6089014579965568,-0.1610623262446991
0.001496040833427423,-0.3481850864099657,-0.2077257395918048
0.001499165833427423,-0.07408815721708474,-0.2464063692603623
0.001502290833427423,0.2028559383085318,-0.2756177403444994
0.001505415833427423,0.4720043938878717,-0.2942372762354336
0.001508540833427423,0.7230139853131959,-0.3015494386107718
0.001511665833427423,0.9462385547538803,-0.2972732251712114
0.001514790833427423,1.133099707192037,-0.2815729684010266
0.001517915833427424,1.27641647333246,-0.2550520203631662
0.001521040833427424,1.370681270225302,-0.2187295662175359
