time_s,u_i_V,u_R_V,u_L_V
0.0,0.0,0.0,0.0
1e-11,0.12,2.6426394197920366e-08,0.1199999735736058
1.08400001232e-11,0.1300800014784,2.8832489978869447e-08,0.13007997264591
1.25200003696e-11,0.1502400044352,3.4017238609296285e-08,0.1502399704179614
1.58800008624e-11,0.1905600103488,4.662207639394289e-08,0.1905599637267236
2.2600001848e-11,0.271200022176,8.077311436371915e-08,0.2711999414028856
3.60400038192e-11,0.4324800458304,1.8484063318835453e-07,0.4324798609897668
6.29200077616e-11,0.7550400931391998,5.360373893648074e-07,0.7550395571018105
1.166800156464e-10,1.4001601877568,1.8106773529424913e-06,1.400158377079447
2.24200031416e-10,2.690400376992,6.648939700149015e-06,2.6903937280523
4.392400629552e-10,5.2708807554624,2.548136700308845e-05,5.270855274095397
8.693201260336001e-10,10.4318415124032,9.976961546875884e-05,10.43174174278773
1e-09,12.0,0.0001320149197105991,11.99986798508029
1.08601601261568e-09,12.0,0.000154722854249556,11.99984527714575
1.25804803784704e-09,12.0,0.0002001386373695624,11.99979986136263
1.60211208830976e-09,12.0,0.00029096968797936995,11.99970903031202
2.2902401892352e-09,12.0,0.00047262972658934643,11.99952737027341
3.666496391086081e-09,12.0,0.0008359415535696968,11.99916405844643
6.419008794787841e-09,12.0,0.001562532207870504,11.99843746779213
1.192403360219136e-08,12.0,0.0030155815277801423,11.99698441847222
2.29340832169984e-08,12.0,0.005921152292739151,11.99407884770726
4.495418244661249e-08,12.0,0.011730182962390145,11.98826981703761
8.899438090584066e-08,12.0,0.02333980597106944,11.97666019402893
1.77074777824297e-07,12.0,0.04652533950524962,11.95347466049475
3.532355716612097e-07,12.0,0.0927618826441492,11.90723811735585
7.05557159335035e-07,12.0,0.18469946990309083,11.81530053009691
1.410200334682686e-06,12.0,0.3664532421862603,11.63354675781374
2.819486685377987e-06,12.0,0.7216370991614394,11.27836290083856
5.63805938676859e-06,12.0,1.3999616099271606,10.60003839007284
1.123805938676859e-05,12.0,2.630109244993424,9.369890755006576
1.683805938676859e-05,12.0,3.7174967174666573,8.282503282533343
2.243805938676859e-05,12.0,4.678691521721221,7.321308478278779
2.803805938676859e-05,12.0,5.5283384738096,6.4716615261904
3.363805938676859e-05,12.0,6.279382840672286,5.720617159327714
3.923805938676859e-05,12.0,6.943267574925413,5.056732425074587
4.483805938676859e-05,12.0,7.53010766030605,4.46989233969395
5.043805938676859e-05,12.0,8.048844224111791,3.951155775888209
5.60380593867686e-05,12.0,8.507380764700102,3.492619235299898
6.16380593867686e-05,12.0,8.912703569617,3.087296430383001
6.72380593867686e-05,12.0,9.270988159052157,2.729011840947843
7.28380593867686e-05,12.0,9.587693376398708,2.412306623601292
7.84380593867686e-05,12.0,9.867644559486584,2.132355440513416
8.40380593867686e-05,12.0,10.115107059690814,1.884892940309186
8.96380593867686e-05,12.0,10.333851229055893,1.666148770944107
9.52380593867686e-05,12.0,10.527209865583565,1.472790134416435
0.0001008380593867686,12.0,10.698128991923525,1.301871008076475
0.0001064380593867686,12.0,10.849212741133949,1.150787258866051
0.0001120380593867686,12.0,10.98276303339367,1.01723696660633
0.0001176380593867686,12.0,11.1008146481826,0.8991853518173993
0.0001232380593867686,12.0,11.205166226292008,0.7948337737079925
0.0001288380593867686,12.0,11.297407674012929,0.7025923259870712
0.0001344380593867686,12.0,11.378944387034473,0.6210556129655274
0.0001400380593867686,12.0,11.451018663128574,0.5489813368714263
0.0001456380593867686,12.0,11.514728629866088,0.485271370133912
0.0001512380593867686,12.0,11.571044975747878,0.4289550242521223
0.0001568380593867686,12.0,11.620825739667348,0.3791742603326522
0.0001624380593867686,12.0,11.66482938403745,0.33517061596255
0.0001680380593867686,12.0,11.703726350765061,0.2962736492349389
0.0001736380593867686,12.0,11.73810927614014,0.2618907238598602
0.0001792380593867686,12.0,11.768502020274322,0.2314979797256775
0.0001848380593867686,12.0,11.795367648661939,0.204632351338061
0.0001904380593867686,12.0,11.819115487470933,0.180884512529067
0.0001960380593867686,12.0,11.840107360058502,0.1598926399414982
0.0002016380593867686,12.0,11.858663099731366,0.1413369002686338
0.0002072380593867686,12.0,11.875065422743319,0.1249345772566812
0.0002128380593867686,12.0,11.889564235775378,0.1104357642246221
0.0002184380593867686,12.0,11.902380443527498,0.09761955647250176
0.0002240380593867686,12.0,11.913709314434543,0.08629068556545683
0.0002296380593867686,12.0,11.923723455786712,0.07627654421328778
0.0002352380593867686,12.0,11.932575443583557,0.06742455641644263
0.0002408380593867686,12.0,11.940400147190173,0.05959985280982671
0.0002464380593867686,12.0,11.947316784214147,0.05268321578585322
0.0002520380593867686,12.0,11.953430736911466,0.04656926308853393
0.0002576380593867686,12.0,11.958835157796283,0.04116484220371674
0.0002632380593867687,12.0,11.963612388917655,0.03638761108234512
0.0002688380593867687,12.0,11.967835216427467,0.03216478357253294
0.0002744380593867687,12.0,11.971567979554177,0.02843202044582327
0.00028,12.0,11.974846418826685,0.02515358117331523
