time_s,u_i_V,u_R_V,u_L_V
0.0,0.0,0.0,0.0
1e-11,0.12,1.2011998798411305e-08,0.1199999879880012
1.0840000056e-11,0.130080000672,1.3105678819957944e-08,0.1300799875663212
1.2520000168e-11,0.150240002016,1.546238267979838e-08,0.1502399865536173
1.5880000392e-11,0.190560004704,2.119185460447426e-08,0.1905599835121454
2.260000084e-11,0.2712000100800001,3.671505433011646e-08,0.2711999733649458
3.604000173600001e-11,0.4324800208320001,8.40184752881612e-08,0.4324799368135248
6.292000352800002e-11,0.7550400423360002,2.4365339434950783e-07,0.7550397986826058
1.16680007112e-10,1.400160085344,8.230354520133432e-07,1.400159262308548
2.242000142800001e-10,2.690400171360001,3.022247750283924e-06,2.690397149112251
4.392400286160001e-10,5.270880343392001,1.1582459474190898e-05,5.270868760932527
8.693200572880003e-10,10.431840687456,4.534998669036838e-05,10.43179533746931
1e-09,12.0,6.000703294972709e-05,11.99993999296705
1.0860160057344e-09,12.0,7.032889313940416e-05,11.99992967110686
1.2580480172032e-09,12.0,9.097259576940075e-05,11.99990902740423
1.6021120401408e-09,12.0,0.00013225989449061615,11.99986774010551
2.290240086016001e-09,12.0,0.00021483406576017217,11.99978516593424
3.666496177766401e-09,12.0,0.0003799807036699576,11.99962001929633
6.419008361267202e-09,12.0,0.0007102671610503819,11.99928973283895
1.192403272826881e-08,12.0,0.0013708128030494038,11.99862918719695
2.293408146227201e-08,12.0,0.0026917950034395233,11.99730820499656
4.495417893027842e-08,12.0,0.0053333231299195205,11.99466667687008
8.899437386629123e-08,12.0,0.010614634765849118,11.98938536523415
1.770747637383169e-07,12.0,0.02117028340951066,11.97882971659049
3.532355434823681e-07,12.0,0.042253712873490556,11.95774628712651
7.055571029704707e-07,12.0,0.08430934553729053,11.91569065446271
1.410200221946676e-06,12.0,0.16797765829976008,11.83202234170024
2.819486459899086e-06,12.0,0.3335579705396601,11.66644202946034
5.638058935803905e-06,12.0,0.6578153794279906,11.34218462057201
1.127520388761355e-05,12.0,1.2796635264163694,10.72033647358363
2.254949379123283e-05,12.0,2.4238082428532,9.5761917571468
3.454949379123283e-05,12.0,3.5079054228052797,8.49209457719472
4.654949379123283e-05,12.0,4.469274620132854,7.530725379867146
5.854949379123283e-05,12.0,5.321809568716628,6.678190431283372
7.054949379123283e-05,12.0,6.077831126903799,5.922168873096201
8.254949379123282e-05,12.0,6.748265338889174,5.251734661110826
9.454949379123282e-05,12.0,7.342801338204121,4.657198661795879
0.0001065494937912328,12.0,7.870031375338819,4.129968624661181
0.0001185494937912328,12.0,8.33757499318088,3.66242500681912
0.0001305494937912328,12.0,8.75218914485714,3.247810855142861
0.0001425494937912328,12.0,9.119865845404663,2.880134154595337
0.0001545494937912328,12.0,9.445918768535636,2.554081231464364
0.0001665494937912328,12.0,9.73506003999489,2.26493996000511
0.0001785494937912328,12.0,9.991468337329769,2.008531662670231
0.0001905494937912328,12.0,10.218849280252117,1.781150719747883
0.0002025494937912328,12.0,10.420488984355496,1.579511015644504
0.0002145494937912328,12.0,10.599301552147438,1.400698447852562
0.0002265494937912327,12.0,10.757871187738429,1.242128812261571
0.0002385494937912327,12.0,10.898489543830248,1.101510456169752
0.0002505494937912328,12.0,11.023188840743359,0.9768111592566413
0.0002625494937912328,12.0,11.13377123612047,0.8662287638795299
0.0002745494937912328,12.0,11.231834869757959,0.7681651302420409
0.0002865494937912328,12.0,11.318796959965834,0.6812030400341662
0.0002985494937912328,12.0,11.395914285245444,0.6040857147545555
0.0003105494937912329,12.0,11.464301347286677,0.5356986527133234
0.0003225494937912329,12.0,11.524946477776806,0.4750535222231935
0.0003345494937912329,12.0,11.578726121797002,0.4212738782029977
0.0003465494937912329,12.0,11.626417504230576,0.3735824957694245
0.0003585494937912329,12.0,11.668709862238217,0.3312901377617834
0.000370549493791233,12.0,11.706214406132238,0.2937855938677618
0.000382549493791233,12.0,11.739473152604694,0.2605268473953064
0.000394549493791233,12.0,11.768966757967418,0.2310332420325825
0.000406549493791233,12.0,11.795121464610142,0.2048785353898577
0.000418549493791233,12.0,11.81831526106718,0.1816847389328196
0.0004305494937912331,12.0,11.838883344718012,0.1611166552819885
0.0004425494937912331,12.0,11.857122966068967,0.1428770339310326
0.0004545494937912331,12.0,11.873297724625667,0.126702275374333
0.0004665494937912331,12.0,11.887641378440277,0.1123586215597232
0.0004785494937912332,12.0,11.900361222389233,0.09963877761076745
0.0004905494937912331,12.0,11.911641084004485,0.08835891599551537
0.0005025494937912331,12.0,11.921643980153974,0.07835601984602647
0.000514549493791233,12.0,11.930514472965891,0.06948552703410904
0.000526549493791233,12.0,11.938380759044481,0.06161924095551896
0.000538549493791233,12.0,11.945356522170862,0.05464347782913848
0.000550549493791233,12.0,11.95154257626414,0.04845742373585971
0.0005625494937912329,12.0,11.957028322346927,0.04297167765307286
0.0005745494937912329,12.0,11.961893040571345,0.03810695942865472
0.0005865494937912328,12.0,11.966207035977954,0.03379296402204623
0.0005985494937912328,12.0,11.970032654546126,0.02996734545387447
0.0006000000000000001,12.0,11.97046420293441,0.02953579706558962
